ID	Seed	wetIndicatorThreshold	wetConfidenceThreshold	C1	addC1	P1	C2	P2	dryLevelThreshold	dryFlowAdjustment	Coastal Impacts: Upstream Buildings Impacted (#)	Coastal Impacts: Downstream Buildings Impacted (#)	Commercial Navigation: Ontario + Seaway + Montreal Transportation Costs ($)	Hydropower: Moses-Saunders + Niagara Energy Value ($)	Meadow Marsh: Area (ha)	Muskrat Lodge Viability (%)	Recreational Boating: Impact Costs ($)
152	1	8384.554162780762	104.97208077597446	92.30641475769826	19.39718770721874	0.6670574044978774	277.3779432413486	1.9997662743870777	76.46161015749784	49.976792215909015	54421.23477966102	3868.813559322034	191912553.6610169	-2351241265.030606	-13689.115277777775	-0.4968508474576272	20556439.774576277
153	1	8098.914859020599	248.22798672304936	226.3577160687246	219.16319181989104	1.3085556762263642	257.9011280376312	1.5747026516710871	75.05105971497647	33.72416075644707	59248.503762711865	3869.169491525424	192946013.27118644	-2353090945.772406	-11688.710177777775	-0.4823779661016949	17032841.132372882
154	1	6169.150241506576	103.20949102469494	133.93800053414338	93.66372970693196	0.8625268129982152	238.9797422160157	1.956158427455553	76.35183967275185	48.67363699286072	42891.331254237295	3825.152542372881	195722725.93220335	-2346566281.460185	-13555.268888888888	-0.4862559322033898	23380984.191186443
155	1	8162.336823335461	185.63244548524557	183.02013047263836	244.7462003316605	1.1152814480138706	231.18702990449663	1.9258469514799048	74.83081106398005	45.458941207141365	67235.58410169493	3911.254237288136	191965615.37288132	-2354960505.347023	-13521.428044444445	-0.5074627118644068	17993495.740847457
156	1	7549.107039009479	75.19596386123355	134.9075593414648	14.408806633299404	0.381204191423413	242.41395380071668	1.974713800186606	74.60707496316304	49.35971268518489	59029.51477966102	3888.847457627119	192157641.47457623	-2352998590.5720525	-13115.977955555556	-0.4486728813559322	17974677.84813559
157	1	7769.553837211552	69.37706133926315	104.15517599717606	246.16405685416703	0.4865974691962254	100.09897053244032	1.8893872914758003	75.51971466008061	49.76625988831348	44491.219322033896	3834.508474576271	193855455.59322035	-2347297341.268636	-14518.253355555553	-0.5108542372881356	24148360.40050847
158	1	9361.97858115193	193.6146895561789	119.45351902333604	247.69625523942256	0.7840153116412966	272.68770021985074	1.9438846600111304	76.30190335221022	49.7128017293352	51116.74979661017	3848.9830508474574	192969741.33898303	-2350230181.89718	-13516.686266666664	-0.495257627118644	20600428.90525424
159	1	7763.108927861033	162.0644200127501	130.6452244419289	243.72397520794192	0.3742457202986754	299.2068916716862	1.7223056905722025	74.67871878539677	46.41004236737045	56095.56694915254	3865.135593220339	193831514.16949156	-2352029108.56676	-12164.4051	-0.4768694915254237	16989439.403728813
160	1	8153.984183488282	127.49186522036136	227.8905081777048	178.56382386881577	1.9538462230186464	244.87133435067247	1.0864669671483491	75.19030473488432	32.6795259915943	71942.42315254237	3923.6949152542375	191823803.55932203	-2356515785.973983	-9786.8222	-0.5022983050847457	15268985.1379661
161	1	7809.320151930411	68.64110068529519	156.54860848010895	233.0493277386564	0.9775537470177044	229.9026336061628	1.998357865908068	75.46574787829671	44.09473419812227	49494.27647457628	3847.677966101695	193853706.1525424	-2349710149.906077	-13513.18561111111	-0.5008661016949152	20001771.0538983
162	1	7917.303093895431	199.04097913509256	95.69981386608022	58.60875463604256	0.3610249699563492	12.610839723264403	1.929712868439806	74.95582757037477	49.99679600743734	54406.21150847458	3865.0338983050847	191917911.1186441	-2349379651.8416195	-15510.284511111113	-0.5082	26054637.94830508
163	1	9003.097778186922	107.539552571231	122.7045335778364	170.65661046280778	0.7094339837155424	1.5814684578553797	0.7095337324332291	75.6940865533777	49.8908786947744	47347.337474576285	3843.677966101695	193517334.1355932	-2348377801.198822	-15006.182155555554	-0.511757627118644	25016235.56644068
164	1	9848.045891617836	133.11622090383952	82.45099477697894	26.06518941091737	0.3836660842018822	33.398090621205206	1.740056118867373	75.74770565312632	49.44490568309276	50678.73654237288	3866.406779661017	191903054.40677965	-2349304950.8474817	-15015.013344444444	-0.5090932203389831	24939256.898305085
165	1	7698.721317256584	238.9761178612188	96.0092480027986	218.91417376904613	0.0777063504973674	55.651181933388855	1.6355812767603393	75.78348648752633	48.549373485934574	40255.9073220339	3834.9491525423728	193954611.5762712	-2344472555.628516	-14541.6048	-0.5055457627118645	28390961.284576274
166	1	7627.704759863855	152.8065290418353	123.16844645180429	24.386880481589174	0.3263407114859179	261.7301102290184	1.7240460000313478	74.67342851454862	49.63224857350585	57608.34308474576	3875.203389830509	192305876.77966103	-2352612258.6812887	-12864.154055555557	-0.4719508474576271	17985529.351355936
167	1	7902.580460624789	216.4068713148401	98.80083277872436	54.00704008936847	0.3192378902870203	6.277316987741934	1.3677103658060974	74.77034984730066	49.35736208995767	58226.88235593221	3891.779661016949	191970343.05084747	-2351015919.7443004	-15507.30962222222	-0.522686440677966	25118793.725593224
168	1	7727.346111868882	190.504103001382	193.4472418928413	237.50585188883	0.8358954828443951	220.2241668025847	1.8208434701685667	74.64122929698834	47.72084716467734	60851.85166101696	3884.016949152543	193973240.16949156	-2353419009.1910963	-13004.702766666664	-0.4899288135593221	16853528.6
169	1	7629.430378605264	35.578029961859144	95.22286790899004	39.5663641870143	0.3216030574862477	299.0817934671712	1.724191733816021	74.69818875763781	48.5423254289443	65449.07161016949	3900.406779661017	191800339.33898303	-2354930664.0979967	-12654.388933333332	-0.4777864406779661	17093603.909491524
170	1	7845.50971437236	84.79968509817311	82.11137647634513	67.63677592615801	0.3252391219640058	6.260828270800559	1.8317076393680605	74.77034984730066	49.91610756609845	58270.16261016949	3899.576271186441	192682136.16949156	-2351453965.0085635	-15573.195744444442	-0.5197271186440678	24022063.40728813
171	1	7708.5685964788	40.13050862359181	96.0092480027986	58.670140874728126	0.3625854273878539	189.21027116913123	1.998821293451914	74.62740835345092	49.645767969561504	63967.04420338984	3898.9491525423728	192769178.6610169	-2354406312.613285	-13672.651122222222	-0.4997101694915253	17906010.815593224
172	1	7643.060044583433	212.44105451331495	381.7863404708417	239.3953791640396	1.8296665275730772	281.5677133342617	1.787116936579483	76.19309945717207	1.6950431767966485	73330.32966101695	3934.2203389830506	194268543.62711865	-2356403321.29433	-9520.445166666665	-0.4888610169491525	14381824.007966105
173	1	7729.659259253686	241.32255837119243	114.5725766196	240.2575046509989	0.5918055229037502	51.93218189141727	1.4266967747506238	74.79189131725127	47.74275212519683	57711.296	3899.457627118644	193967143.94915253	-2351361710.063734	-15035.13752222222	-0.5157694915254237	21739025.279152542
174	1	8780.665727982665	166.72472149354624	202.47060206875625	58.51876305365221	1.1682077173319985	16.523234319246882	1.818573559026765	74.9619750850312	49.6399866762019	51126.978152542375	3866.9830508474574	192678547.6779661	-2349727539.5352054	-15045.366677777776	-0.5128152542372881	23989027.202372883
175	1	7809.320151930411	68.64110068529519	188.15999612814625	240.4782149324844	0.9775537470177044	229.9026336061628	1.978502909819164	75.46574787829671	43.90574179401115	47801.26776271186	3834.8813559322034	193936581.79661015	-2349019344.798048	-13424.250677777778	-0.4977745762711864	20543040.75355932
176	1	9649.363206173217	26.243977778648024	72.77013443675128	227.21736257648504	0.0027891529971025	90.79656260735275	1.8997247251803424	76.37788819036363	48.65426488554517	46972.576	3860.338983050848	191985192.0	-2347162204.654778	-14536.17482222222	-0.4875508474576271	26819537.03525424
177	1	9681.395739877693	89.3778026358052	110.0226746927014	238.2208176352843	0.462031589058858	5.847998443139517	0.6959358821737107	74.76096177379279	49.86504019112897	63567.856779661015	3899.457627118644	191342843.4237288	-2352637532.5186048	-15513.78167777778	-0.5067762711864408	23990071.21881356
178	1	8847.676551598946	19.69726752398537	225.80794679185453	237.05846093829683	1.392474551559011	235.39428453204224	1.9946580209925888	75.01768953038177	46.17433925168363	54389.793677966096	3864.593220338983	192769833.83050847	-2351437659.873698	-13623.86371111111	-0.4978627118644068	19686227.007288136
179	2	7724.460246861794	163.70694826210544	150.23850230061248	236.2125082061751	1.1918062016348834	210.74090924818088	1.060955975994656	75.43788401479976	50.0	52721.12347457627	3856.322033898305	193946180.8135593	-2350934168.67875	-11710.552877777776	-0.4887762711864407	17979469.82338983
180	2	7694.792822862254	41.35417258271882	181.58320492835628	90.57557005416363	1.134337671099537	206.1325296454008	1.8884854979793269	75.64600778971668	47.91081566018178	47791.6816440678	3838.593220338983	194880497.8983051	-2349049588.1007686	-13673.171344444443	-0.4907779661016949	20522826.607288137
181	2	7046.149340663089	113.96878396854972	73.11396725758885	102.38032313058228	0.6806940178501973	43.47453647077319	1.9911605746177332	74.78140161571787	49.33860756330184	51036.294881355934	3854.9830508474574	192805071.05084747	-2349670236.150239	-15018.416277777776	-0.5214966101694916	23904779.051694915
182	2	8449.40316475907	104.8956958992328	149.96023239512482	165.5660779502187	0.641229076111482	43.71982057496336	1.7568345320234433	74.74653878665785	49.39672081546272	57737.76038983052	3894.271186440678	191797349.59322035	-2351811307.417191	-15031.028311111111	-0.5197237288135593	22595177.326949157
183	2	5929.093593490875	153.74396790711504	69.2962407881439	83.41733805270306	0.820923925601966	220.38929322912813	1.951108857295652	75.33973851740853	27.073388770195866	57591.18825423728	3870.542372881356	192899518.6101695	-2352644580.0756946	-12504.30202222222	-0.4906542372881355	17911450.58237288
184	2	5559.558022196708	169.79790159317764	145.1108133067817	0.2206780716812666	0.5360930139377484	266.70914865492495	1.671013428886286	75.47026665280703	21.30645616369261	56053.41710169492	3858.593220338983	192927842.3898305	-2351956472.0910587	-11135.899666666664	-0.483293220338983	17903363.45779661
185	2	9607.719852109898	104.5456917923018	90.54757934734074	30.01677083545553	0.5733021552040327	137.8451605601282	1.9506804303505367	75.6160215887342	49.45315872288718	52582.08350847458	3869.288135593221	191964685.1355932	-2350412371.47241	-14511.340788888889	-0.5004796610169492	22454017.80118644
186	2	8488.193945450104	104.99860032410864	213.8035041030512	141.80048278326527	1.204650309192552	255.2363999419532	1.5575169497266854	75.08236728144865	24.436718985241853	62657.18933898304	3893.762711864407	192778507.45762712	-2354351213.4210463	-11052.480222222222	-0.4982271186440677	16082274.073728817
187	2	9035.980597204829	8.829363706767424	145.93565479850406	25.276185618979756	0.6122037867062784	267.9694894316864	1.8922898512165045	74.65662088661252	49.92555043388561	67536.3013898305	3912.0338983050847	191744985.45762712	-2355431924.203088	-13006.814855555554	-0.4781627118644068	17056295.74661017
