Sim	Year	Month	QM	erieOut	ontNBS	stlouisontOut	ontNTS	iceInd	lsdamR	saundershwR	ptclaireR	ogdensburgR	cardinalR	iroquoishwR	iroquoistwR	morrisburgR	saunderstwR	cornwallR	summerstownR	jetty1R	varennesR	sorelR	stpierreR	threeriversR	batiscanR	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	slonFlow_QM1	slonFlow_QM2	slonFlow_QM3	slonFlow_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4	forNTS	indicator	confidence	ontLevel	ontFlow	kingstonLevel	stlouisFlow	airTemp	freezingDiff
1	2030	1	1	5388	1704	1194	7092	2	1.14445454545455	1.15268595041322	1.06893388429752	1.07611881190083	1.09388118809917	1.11475247520661	1.1165544553719	1.19484158413223	1.07134653471074	1.24738613867769	1.32515841586777	1.0766930692562	1.08367326727273	1.07271287123967	1.04197029702479	1.03821782181818	1.00236633669421																		-1.0		74.744				61.8546451612903	29.85464516129032
2	2030	1	2	5127	1403	1151	6530	2	1.39779338842975	1.4129173553719	1.12867768595041	1.17502970297521	1.21953465338843	1.30802970297521	1.326	1.54179207917355	1.12281188115702	1.59468316826446	1.56801980198347	1.12358415834711	1.12579207917355	1.11642574264463	1.07558415834711	1.06161386132231	1.02725742578512																		-1.0		74.744				61.8546451612903	29.85464516129032
3	2030	1	3	4930	2953	1440	7883	2	1.59786776859504	1.60918181818182	1.13006611570248	1.2446930692562	1.28202970297521	1.44702970297521	1.46618811884298	1.70017821785124	1.13140594066116	1.69073267322314	1.69745544561983	1.13015841586777	1.13940594066116	1.12278217818182	1.06638613867769	1.04485148512397	1.01171287123967																		-1.0		74.744				61.8546451612903	29.85464516129032
4	2030	1	4	4995	2534	1704	7529	2	1.64182644628099	1.6529173553719	1.13690909090909	1.25595049504132	1.28009900991736	1.46291089107438	1.47249504958678	1.67224752479339	1.12527722776859	1.69040594066116	1.70301980198347	1.13123762380165	1.14326732677686	1.12997029702479	1.08859405933884	1.06926732677686	1.04526732677686																		-1.0		74.744				61.8546451612903	29.85464516129032
5	2030	2	5	5336	3216	1475	8552	1	1.69309917355372	1.69995041322314	1.12854545454545	1.2685544553719	1.31542574264463	1.5165544553719	1.52627722776859	1.73959405933884	1.11993069305785	1.65481188115702	1.70932673272727	1.14074257421488	1.15296039603306	1.14480198016529	1.0971386138843	1.08150495041322	1.05221782181818																		-1.0		74.744				51.131142857142905	19.1311428571429
6	2030	2	6	5404	2129	1406	7533	1	1.72495041322314	1.72929752066116	1.12405785123967	1.27008910892562	1.33237623768595	1.51864356429752	1.52479207917355	1.73296039603306	1.11587128710744	1.65824752479339	1.73772277223141	1.1455544553719	1.16411881190083	1.13614851487603	1.08387128710744	1.06326732677686	1.03484158413223									1226.6052056960002	1049.791953881267	960.7533561589098	1145.6301062458865						-1.0		74.744				51.131142857142905	19.1311428571429
7	2030	2	7	5512	2163	1238	7675	1	1.65227272727273	1.65789256198347	1.07989256198347	1.26850495041322	1.32922772280992	1.50479207917355	1.50507920793388	1.69179207917355	1.10958415834711	1.58690099008264	1.71471287123967	1.13437623768595	1.14838613867769	1.13458415834711	1.08391089107438	1.07639603966942	1.03789108909091									1205.542514296	1070.2507792077872	1226.4016132541549	1188.1200426756072						-1.0		74.744				51.131142857142905	19.1311428571429
8	2030	2	8	5552	1462	1111	7014	1	1.58414876033058	1.58960330578512	1.07427272727273	1.25028712876033	1.29548514859504	1.45740594066116	1.4591683168595	1.60991089107438	1.10199009900826	1.5505544553719	1.78047524760331	1.12377227719008	1.1418316831405	1.10488118809917	1.06632673272727	1.06857425735537	1.05268316826446									1098.430368296	1246.2127290505873	1202.7338448440737	1409.5110073507974						-1.0		74.744				51.131142857142905	19.1311428571429
9	2030	3	9	5573	1393	1014	6966	1	1.50997520661157	1.51355371900826	1.0576694214876	1.22751485140496	1.26420792082645	1.38514851487603	1.3903069307438	1.52097029702479	1.09635643570248	1.53838613867769	1.77494059404959	1.11023762380165	1.12306930694215	1.10570297024793	1.08215841586777	1.08311881190083	1.06861386132231									1257.125683296	1210.405986533587	1415.1704140198142	1818.7254420044133						-1.0		74.744				58.2417419354839	26.2417419354839
10	2030	3	10	5613	2255	1001	7868	1	1.40412396694215	1.40788429752066	1.03642148760331	1.18345544561983	1.2168316831405	1.30095049504132	1.30635643570248	1.4108613861157	1.08833663371901	1.50550495041322	1.78634653471074	1.0837227722314	1.08990099008264	1.07059405933884	1.06258415834711	1.06750495041322	1.0583069307438									999.324268296	1266.7734892305873	1709.2594571723494	2258.0757649623943						-1.0		74.744				58.2417419354839	26.2417419354839
11	2030	3	11	5687	2457	1155	8144	0	1.28128925619835	1.28476033057851	1.02377685950413	1.10941584165289	1.13167326727273	1.1993069307438	1.19698019801653	1.2798316831405	1.07424752479339	1.41479207917355	1.65879207917355	1.05561386132231	1.05961386132231	1.04570297024793	1.02966336628099	1.03732673272727	1.01678217818182									1268.228359496	1710.2822756104274	2258.8302538292464	2408.574646220627						-1.0		74.744				58.2417419354839	26.2417419354839
12	2030	3	12	5722	1704	1219	7426	0	1.1150826446281	1.11655371900826	1.01669421487603	1.01984158413223	1.03943564363636	1.07087128710744	1.06408910892562	1.11	1.05123762380165	1.29285148512397	1.51749504958678	1.0171683168595	1.01262376231405	1.00581188115702	1.00392079206612	1.01337623768595	1.0028613861157									1611.977413896	2189.718919640507	2357.5942079752017	2521.28040267444						-1.0		74.744				58.2417419354839	26.2417419354839
13	2030	4	13	5742	3297	1670	9039	0	1.00985123966942	1.00944628099174	1.01235537190083	1.0028316831405	0.992207920826446	1.00091089107438	0.993425742644628	1.0112772277686	1.02124752479339	1.11559405933884	1.25064356429752	1.01548514859504	1.01554455438017	1.0188613861157	1.028	1.02212871289256	1.02066336628099									1848.535928896	2117.732096563507	2344.3445107287507	2372.691554596613						-1.0		74.744				76.474	44.474
14	2030	4	14	5777	2921	2086	8698	0	0.970702479338843	0.967173553719008	1.00585123966942	0.971237623801653	0.971900990082645	0.975019801983471	0.967663366280992	0.975851485123967	1.0044455446281	0.997079207933884	1.0176930692562	1.0048316831405	1.00502970297521	1.01162376231405	1.02499009900826	1.01478217818182	1.01160396033058									1962.727203096	2235.371314423948	2292.3067469549046	2334.040536156617						-1.0		74.744				76.474	44.474
15	2030	4	15	5861	2284	2124	8145	0	0.985206611570248	0.980471074380165	1.00501652892562	0.996683168264463	0.982514851404959	0.985455445619835	0.975217821818182	0.98491089107438	0.997326732727273	0.937970297024793	0.875247524793388	1.00108910892562	1.00120792082645	1.0066930692562	1.01187128710744	1.00454455438017	1.01131683173554									2342.396756696	2367.548916859467	2389.543426403183	2276.0141772567104						-1.0		74.744				76.474	44.474
16	2030	4	16	5911	1240	2036	7151	0	0.992206611570248	0.987735537190083	1.00494214876033	1.02333663371901	1.00060396033058	1.00204950495868	0.997118811900826	1.00141584165289	0.995227722809917	0.949445544628099	0.89862376231405	1.00596039603306	1.00980198016529	1.0171386138843	1.01014851487603	1.01046534661157	1.02815841586777									2177.936852696	2256.2403272066667	2177.682253900221	2031.010546148571						-1.0		74.744				76.474	44.474
17	2030	5	17	6021	746	1482	6767	0	0.980413223140496	0.974123966942149	1.00374380165289	1.00395049504132	0.983633663305785	0.984920792066116	0.98191089107438	0.984079207933884	0.988930693057851	0.929118811900826	0.866762376198347	1.00399009900826	1.00622772280992	1.01160396033058	1.01768316826446	1.00634653471074	1.00680198016529									2133.010751696	2091.048081118467	1967.1042687298468	1767.2283996658796						-1.0		74.744				92.9836774193548	60.983677419354805
18	2030	5	18	6071	2840	1852	8911	0	0.97696694214876	0.970173553719008	1.00357024793388	1.02025742578512	0.987920792066116	0.989019801983471	0.98537623768595	0.989069306942149	0.989584158347107	0.932990099008264	0.878732673223141	0.999415841652893	1.0034455446281	1.00763366330579	1.01967326727273	1.00517821785124	1.00627722776859									1525.840546496	1569.7460289638277	1474.1144344748686	1350.369775247619						-1.0		74.744				92.9836774193548	60.983677419354805
19	2030	5	19	6104	2476	2448	8580	0	0.981157024793388	0.974338842975207	1.00365289256198	1.01097029702479	0.986980198016529	0.987970297024793	0.984475247603306	0.987772277190083	0.989970297024793	0.938118811900826	0.882326732727273	1.00145544561983	1.00565346528926	1.01062376231405	1.02428712876033	1.00905940595041	1.0161683168595									1852.917666496	1673.1927845478272	1497.2212526648973	1295.4934105678562						-1.0		74.744				92.9836774193548	60.983677419354805
20	2030	5	20	6088	2351	2214	8439	0	0.981553719008264	0.97597520661157	1.00089256198347	1.01922772280992	0.991138613884297	0.991504950413223	0.988613861322314	0.993653465289256	0.987277227768595	0.927039603966942	0.866029702975207	0.994188118842975	0.99817821785124	1.00271287123967	1.02364356429752	1.00705940595041	1.02450495041322									2189.843266496	1860.442394467828	1563.4259169574414	1346.895417836115						-1.0		74.744				92.9836774193548	60.983677419354805
21	2030	6	21	6049	1209	2027	7258	0	0.981826446280992	0.975586776859504	0.998801652892562	1.00606930694215	0.986980198016529	0.986980198016529	0.983227722809917	0.989653465289256	0.988029702975207	0.931039603966942	0.883792079173554	0.986009900991735	0.990158415867769	0.986158415867769	0.996673267272727	0.989415841652893	0.996138613884297									1881.415270496	1578.170492340627	1357.7718525570062	1224.8101971079775						-1.0		74.744				103.374	71.374
22	2030	6	22	6033	477	1537	6510	0	0.990743801652893	0.983669421487603	0.997842975206612	1.02928712876033	1.00462376231405	1.00464356429752	0.995128712892562	1.00404950495868	0.990168316859504	0.935881188099174	0.879297029752066	0.983752475206612	0.991019801983471	0.987	0.986544554380165	0.98553465338843	0.990198019834711					5984.2318265004005	5903.412949943828	5909.844022601585	5912.122210381719	1704.567154496	1446.6325844294274	1290.3589107429025	1156.9711714603186						-1.0		74.744				103.374	71.374
23	2030	6	23	5963	297	997	6260	0	1.00333884297521	0.994925619834711	1.00047107438017	1.03076237619835	1.0128613861157	1.01057425735537	1.00502970297521	1.01394059404959	0.992762376198347	0.944841584132231	0.901495049586777	0.990475247603306	0.99691089107438	0.991247524793388	0.992495049586777	0.996118811900826	1.00548514859504					6033.0	5955.0068700304	6005.0374343504	5955.204537483692	1301.150780896	1188.0807388699072	1081.524993402367	970.945109213749						-1.0		74.744				103.374	71.374
24	2030	6	24	5911	589	802	6500	0	1.01747107438017	1.01020661157025	1.00147107438017	1.04012871289256	1.02346534661157	1.02257425735537	1.01503960396694	1.02296039603306	0.998306930743802	0.971188118842975	0.962346534710744	0.998415841652893	1.00815841586777	1.00184158413223	1.00343564363636	1.00990099008264	1.01448514859504					5963.0	6005.0374343504	5959.7510298104	5940.742002988908	924.017030896	895.8801041199073	834.0029140624172	769.9032532789545						-1.0		74.744				103.374	71.374
25	2030	7	25	5803	576	735	6379	0	1.02052066115702	1.0134132231405	1.00152892561983	1.03222772280992	1.0235544553719	1.02052475239669	1.01449504958678	1.02358415834711	0.998752475206612	0.978504950413223	0.970326732727273	0.998455445619835	1.00434653471074	0.998554455371901	1.00220792082645	1.00241584165289	1.00203960396694					5911.0	5959.7510298104	5887.253510330401	5897.785441396555	789.9449178960002	759.5272276133073	714.9657646835869	660.5681199746405						-1.0		74.744				107.1127096774193	75.1127096774193
26	2030	7	26	5751	595	775	6346	0	1.03242975206612	1.02652892561983	1.00293388429752	1.04236633669421	1.03218811884298	1.0293069307438	1.0215544553719	1.03032673272727	1.00167326727273	0.996574257355372	1.00952475239669	0.998079207933884	1.00264356429752	0.997118811900826	0.983504950413223	0.99953465338843	1.0016930692562					5803.0	5887.253510330401	5808.6254556404	5848.599600326333	711.824049896	681.4289670157073	635.8294767039506	594.9273128166562						-1.0		74.744				107.1127096774193	75.1127096774193
27	2030	7	27	5683	432	910	6115	0	1.03625619834711	1.02952066115702	1.00633884297521	1.04243564363636	1.03333663371901	1.03147524760331	1.01605940595041	1.03302970297521	1.0045544553719	1.02482178214876	1.07047524760331	1.00749504958678	1.01175247520661	1.01067326727273	1.00034653471074	1.00812871289256	1.01622772280992	495.8577960496	442.5960672947401	371.6401447778888	330.7938799863245	5751.0	5808.6254556404	5771.0986036504	5773.84315121866	736.278326896	674.3902597071071	623.3719324968242	572.2113624592224	6246.8577960496	6251.2215229351405	6142.738748428289	6104.637031204984		-1.0		74.744				107.1127096774193	75.1127096774193
28	2030	7	28	5667	-159	834	5508	0	1.04627272727273	1.0398347107438	1.00880165289256	1.04119801983471	1.04032673272727	1.0354455446281	1.02074257421488	1.03651485140496	1.00567326727273	1.03706930694215	1.10596039603306	1.01378217818182	1.01609900991736	1.01878217818182	1.01087128710744	1.01161386132231	1.00984158413223	412.2891572896	347.72251633924407	313.6897664475425	182.01442446973192	5683.0	5771.0986036504	5702.3873920504	5749.605986296748	825.2154162960001	729.4066455241873	650.4285782432529	615.5923151170105	6095.2891572896	6118.821119989644	6016.077158497943	5931.62041076648		-1.0		74.744				107.1127096774193	75.1127096774193
29	2030	8	29	5683	-83	756	5600	0	1.04646280991736	1.04142148760331	1.011	1.05107920793388	1.04471287123967	1.04008910892562	1.02594059404959	1.04022772280992	1.00802970297521	1.06194059404959	1.15858415834711	1.01818811884298	1.02039603966942	1.02003960396694	1.00550495041322	1.00352475239669	1.00022772280992	76.58868228959977	99.7161776242442	28.99638729590356	20.17011501996467	5667.0	5702.3873920504	5690.3947005404	5698.981417488668	737.0334210960002	655.7904354915473	619.547525004595	600.1251167890241	5743.5886822896	5802.103569674644	5719.391087836303	5719.151532508633		-1.0		74.744				102.8546451612903	70.8546451612903
30	2030	8	30	5667	210	734	5877	0	1.04199173553719	1.03663636363636	1.01113223140496	1.03906930694215	1.04175247520661	1.03662376231405	1.02401980198347	1.03814851487603	1.00812871289256	1.06426732677686	1.17894059404959	1.02075247520661	1.0246930692562	1.02751485140496	1.01546534661157	1.01741584165289	1.00914851487603	23.975389009600235	-30.77678124644376	-22.575220870828616	-2.1871083251348864	5683.0	5690.3947005404	5687.9538688904	5682.370840237779	672.257219296	631.1241792887872	608.6647133074787	587.2945232483876	5706.9753890096	5659.617919293956	5665.378648019572	5680.183731912644		-1.0		74.744				102.8546451612903	70.8546451612903
31	2030	8	31	5628	244	762	5872	0	1.04594214876033	1.0415867768595	1.01043801652893	1.04720792082645	1.04722772280992	1.04012871289256	1.02701980198347	1.03917821785124	1.00856435636364	1.06101980198347	1.17166336628099	1.02511881190083	1.02499009900826	1.03177227719008	1.02153465338843	1.01649504958678	1.02467326727273	57.51049912960002	47.09939681650849	47.63900945876424	187.4538750216965	5667.0	5687.9538688904	5669.063934570399	5644.92583720526	684.7292614960002	646.3507309268273	615.093866388145	605.0953717795311	5724.5104991296	5735.053265706909	5716.702944029164	5832.379712226956		-1.0		74.744				102.8546451612903	70.8546451612903
32	2030	8	32	5606	-184	787	5422	0	1.0389173553719	1.03543801652893	1.00877685950413	1.03468316826446	1.0393069307438	1.03494059404959	1.02123762380165	1.03350495041322	1.01018811884298	1.06701980198347	1.17775247520661	1.01811881190083	1.01558415834711	1.01753465338843	1.00150495041322	0.997336633719008	0.984693069256198	135.6073139296002	117.4877494005882	237.4045121248085	317.46952333640786	5628.0	5669.063934570399	5610.8240765804	5634.958225844043	713.437186096	662.2577028645471	639.8860914368335	655.9854917715056	5763.6073139296	5786.551683970987	5848.2285887052085	5952.427749180451		-1.0		74.744				102.8546451612903	70.8546451612903
33	2030	9	33	5595	-297	691	5298	0	1.03790909090909	1.03401652892562	1.00767768595041	1.03889108909091	1.04102970297521	1.0355544553719	1.02143564363636	1.03350495041322	1.00981188115702	1.0651386138843	1.17667326727273	1.02027722776859	1.01798019801653	1.01940594066116	1.00776237619835	1.00376237619835	1.00754455438017	-34.19788179040006	117.69713959187618	231.86369094859745	185.133428728042	5606.0	5610.8240765804	5599.0874598604	5552.507035679332	726.1249378959999	684.7867173773071	689.1067390286917	709.380421965303	5571.8021182096	5728.521216172277	5830.951150808997	5737.640464407374		-1.0		74.744				92.474	60.474
34	2030	9	34	5572	259	675	5831	0	1.031	1.02676859504132	1.0075041322314	1.02849504958678	1.03248514859504	1.0255544553719	1.01450495041322	1.02545544561983	1.01037623768595	1.06262376231405	1.17082178214876	1.01929702975207	1.01733663371901	1.02073267322314	0.997445544628099	1.00866336628099	1.0085544553719	-7.028745710400017	133.43242953544393	114.74269265255884	141.60548277213502	5595.0	5599.0874598604	5543.5063009204005	5584.496009158996	654.2912462959999	667.6674871301873	693.5656143035822	745.489787438888	5587.9712542896	5732.519889395843	5658.248993572959	5726.101491931131		-1.0		74.744				92.474	60.474
35	2030	9	35	5505	183	645	5688	0	1.03376033057851	1.03057851239669	1.00519834710744	1.04870297024793	1.04023762380165	1.03240594066116	1.02382178214876	1.03157425735537	1.01092079206612	1.06879207917355	1.18770297024793	1.01826732677686	1.01503960396694	1.01965346528926	1.00271287123967	1.01208910892562	1.02340594066116	259.68967224959977	214.38247177926	212.8604610629017	292.6482349840564	5572.0	5543.5063009204005	5569.0886619904	5589.800057973924	685.6468270960002	706.2056419807473	754.8137884581186	776.2912475657422	5831.689672249599	5757.88877269966	5781.949123053302	5882.44829295798		-1.0		74.744				92.474	60.474
36	2030	9	36	5461	-422	615	5039	0	1.01909917355372	1.01509090909091	1.00440495867769	1.00770297024793	1.0174455446281	1.01467326727273	1.004	1.01557425735537	1.00943564363636	1.05951485140496	1.16890099008264	1.01108910892562	1.00438613867769	1.00254455438017	0.986039603966942	0.98862376231405	0.97982178214876	177.98555332959995	184.13671549982791	272.1071430179276	306.5046137405611	5505.0	5569.0886619904	5567.8976740104	5467.575991670539	670.9160666959999	730.0041342014672	757.9902400455076	795.1056023683341	5682.9855533296	5753.225377490228	5840.004817028327	5774.0806054111		-1.0		74.744				92.474	60.474
37	2030	10	37	5402	15	564	5417	0	1.00356198347107	0.999909090909091	1.00109090909091	0.978435643636364	0.998742574214876	0.997396039669421	0.992930693057851	0.998	1.00994059404959	1.06138613867769	1.16023762380165	1.00654455438017	1.00423762380165	1.00112871289256	0.988514851404959	0.992158415867769	0.989217821818182	-100.6164281104002	47.385457948404	145.80033547503	229.881027585183	5461.0	5567.8976740104	5406.0951607304	5520.6137292975145	681.4578050960001	723.8606810803474	769.9297047591913	890.0616545254107	5360.3835718896	5615.283131958804	5551.8954962054295	5750.494756882697		-1.0		74.744				86.1772258064516	54.1772258064516
38	2030	10	38	5358	-478	630	4880	0	1.00352892561983	0.999661157024793	1.00119834710744	1.00088118809917	1.00289108909091	1.00137623768595	0.996712871239669	1.00218811884298	1.00779207917355	1.04728712876033	1.13756435636364	1.00964356429752	1.00497029702479	1.00277227719008	0.984	1.00175247520661	1.00322772280992	102.25701472959996	189.1039090402684	260.84853093924073	372.7314646863261	5402.0	5406.0951607304	5426.2511323204	5359.369726033851	621.883814696	698.2368386150672	837.1769319541949	918.848407935906	5504.2570147296	5595.199069770668	5687.099663259641	5732.101190720177		-1.0		74.744				86.1772258064516	54.1772258064516
39	2030	10	39	5267	-681	580	4586	0	0.992504132231405	0.988892561983471	0.999859504132231	0.985732673223141	0.992455445619835	0.996960396033058	0.989198019834711	0.997742574214876	1.00611881190083	1.04173267322314	1.12075247520661	1.00342574264463	0.995653465289256	0.992405940661157	0.972495049586777	0.993207920826446	0.991445544628099	-86.28607015040006	43.5160745162201	217.3114145815432	439.82053312628	5358.0	5426.2511323204	5332.0131986104	5415.897170414243	705.283310696	842.1308180422672	922.50267516649	981.0052531536802	5271.7139298496	5469.76720683662	5549.324613191943	5855.717703540523		-1.0		74.744				86.1772258064516	54.1772258064516
40	2030	10	40	5221	-452	416	4769	0	0.986685950413223	0.98401652892562	0.998652892561983	0.979059405950413	0.988594059338843	0.989079207933884	0.984069306942149	0.989079207933884	1.00663366330579	1.04057425735537	1.12243564363636	0.994524752396694	0.973990099008264	0.977613861322314	0.964059405950413	0.984871287107438	0.981782178181818	-238.73515659040004	-5.435809428204038	280.5282429360277	489.3498716981746	5267.0	5332.0131986104	5325.3151263504	5302.418796679996	733.359847696	846.0333454656671	924.5971402696858	997.6529961120996	5028.2648434096	5326.577389182196	5605.843369286427	5791.76866837817		-1.0		74.744				86.1772258064516	54.1772258064516
41	2030	11	41	5147	-368	422	4779	0	0.981090909090909	0.976859504132231	0.997628099173554	0.972544554380165	0.980009900991735	0.983841584132231	0.979524752396694	0.984445544628099	1.00647524760331	1.02651485140496	1.09318811884298	0.996138613884297	0.989970297024793	0.983693069256198	0.971920792066116	0.995108910909091	0.987079207933884	-106.65130411040036	200.65092803880407	432.2275417531339	492.53357346378766	5221.0	5325.3151263504	5239.2744893104	5423.999945798508	570.501525696	730.8898165052673	854.7634922010667	904.3870975198056	5114.348695889599	5525.966054389204	5671.502031063534	5916.533519262295		-1.0		74.744				75.50733333333329	43.50733333333333
42	2030	11	42	5101	-428	407	4673	0	0.984702479338843	0.979851239669421	0.997677685950413	0.988564356363636	0.988683168264463	0.991039603966942	0.987871287107438	0.991168316859504	1.00893069305785	1.01692079206612	1.08107920793388	0.99591089107438	0.988514851404959	0.983594059338843	0.968138613884298	1.00325742578512	1.00342574264463	76.6148369696001	334.3406526353725	422.532132069909	611.4571866033654	5147.0	5239.2744893104	5322.574301930401	5280.228271890156	601.960791896	764.1224318201072	837.5251126443306	830.4680272635833	5223.6148369696	5573.615141945773	5745.10643400031	5891.685458493522		-1.0		74.744				75.50733333333329	43.50733333333333
43	2030	11	43	5045	615	555	5660	0	0.972528925619835	0.967421487603306	0.996561983471074	0.945940594049587	0.96946534661157	0.972831683140496	0.971257425785124	0.974722772231405	1.00394059404959	0.997742574214876	1.03402970297521	0.990247524793388	0.979564356363636	0.976207920826446	0.965603960330578	0.992346534710744	0.983732673223141	94.8504510096002	233.53108721875628	476.2976602993547	662.6243921223486	5101.0	5322.574301930401	5201.5777423704	5259.586611008412	594.8574722960001	718.5266523433872	742.6880165332824	812.4209826124606	5195.8504510096	5556.105389149157	5677.875402669755	5922.21100313076		-1.0		74.744				75.50733333333329	43.50733333333333
