Sim	Year	Month	QM	erieOut	ontNBS	stlouisontOut	ontNTS	iceInd	lsdamR	saundershwR	ptclaireR	ogdensburgR	cardinalR	iroquoishwR	iroquoistwR	morrisburgR	saunderstwR	cornwallR	summerstownR	jetty1R	varennesR	sorelR	stpierreR	threeriversR	batiscanR	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	slonFlow_QM1	slonFlow_QM2	slonFlow_QM3	slonFlow_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4	forNTS	indicator	confidence	ontLevel	ontFlow	kingstonLevel	stlouisFlow	airTemp	freezingDiff
1	2030	1	1	5401	1568	1106	6969	2	1.14445454545455	1.15268595041322	1.06893388429752	1.07611881190083	1.09388118809917	1.11475247520661	1.1165544553719	1.19484158413223	1.07134653471074	1.24738613867769	1.32515841586777	1.0766930692562	1.08367326727273	1.07271287123967	1.04197029702479	1.03821782181818	1.00236633669421																		-1.0		74.744				62.3766451612903	30.37664516129032
2	2030	1	2	5126	1307	1082	6433	2	1.39779338842975	1.4129173553719	1.12867768595041	1.17502970297521	1.21953465338843	1.30802970297521	1.326	1.54179207917355	1.12281188115702	1.59468316826446	1.56801980198347	1.12358415834711	1.12579207917355	1.11642574264463	1.07558415834711	1.06161386132231	1.02725742578512																		-1.0		74.744				62.3766451612903	30.37664516129032
3	2030	1	3	4916	2826	1335	7742	2	1.59786776859504	1.60918181818182	1.13006611570248	1.2446930692562	1.28202970297521	1.44702970297521	1.46618811884298	1.70017821785124	1.13140594066116	1.69073267322314	1.69745544561983	1.13015841586777	1.13940594066116	1.12278217818182	1.06638613867769	1.04485148512397	1.01171287123967																		-1.0		74.744				62.3766451612903	30.37664516129032
4	2030	1	4	4980	2505	1591	7485	2	1.64182644628099	1.6529173553719	1.13690909090909	1.25595049504132	1.28009900991736	1.46291089107438	1.47249504958678	1.67224752479339	1.12527722776859	1.69040594066116	1.70301980198347	1.13123762380165	1.14326732677686	1.12997029702479	1.08859405933884	1.06926732677686	1.04526732677686																		-1.0		74.744				62.3766451612903	30.37664516129032
5	2030	2	5	5329	3120	1403	8449	2	1.69309917355372	1.69995041322314	1.12854545454545	1.2685544553719	1.31542574264463	1.5165544553719	1.52627722776859	1.73959405933884	1.11993069305785	1.65481188115702	1.70932673272727	1.14074257421488	1.15296039603306	1.14480198016529	1.0971386138843	1.08150495041322	1.05221782181818																		-1.0		74.744				51.653142857142896	19.6531428571429
6	2030	2	6	5397	2009	1363	7406	2	1.72495041322314	1.72929752066116	1.12405785123967	1.27008910892562	1.33237623768595	1.51864356429752	1.52479207917355	1.73296039603306	1.11587128710744	1.65824752479339	1.73772277223141	1.1455544553719	1.16411881190083	1.13614851487603	1.08387128710744	1.06326732677686	1.03484158413223									1171.937605696	1005.3170635612672	922.7487302230855	1111.674667448292						-1.0		74.744				51.653142857142896	19.6531428571429
7	2030	2	7	5506	2004	1213	7510	0	1.65227272727273	1.65789256198347	1.07989256198347	1.26850495041322	1.32922772280992	1.50479207917355	1.50507920793388	1.69179207917355	1.10958415834711	1.58690099008264	1.71471287123967	1.13437623768595	1.14838613867769	1.13458415834711	1.08391089107438	1.07639603966942	1.03789108909091									1171.197434296	1039.3677207517871	1197.6994463746553	1162.942525487816						-1.0		74.744				51.653142857142896	19.6531428571429
8	2030	2	8	5548	1350	1102	6898	0	1.58414876033058	1.58960330578512	1.07427272727273	1.25028712876033	1.29548514859504	1.45740594066116	1.4591683168595	1.60991089107438	1.10199009900826	1.5505544553719	1.78047524760331	1.12377227719008	1.1418316831405	1.10488118809917	1.06632673272727	1.06857425735537	1.05268316826446									1075.660708296	1223.2145302385873	1181.763897879495	1391.6945649445909						-1.0		74.744				51.653142857142896	19.6531428571429
9	2030	3	9	5572	1978	1061	7550	0	1.50997520661157	1.51355371900826	1.0576694214876	1.22751485140496	1.26420792082645	1.38514851487603	1.3903069307438	1.52097029702479	1.09635643570248	1.53838613867769	1.77494059404959	1.11023762380165	1.12306930694215	1.10570297024793	1.08215841586777	1.08311881190083	1.06861386132231									1246.0823032960002	1197.8406440175877	1403.553684339423	1808.784643121092						-1.0		74.744				58.7637419354839	26.7637419354839
10	2030	3	10	5614	3103	1303	8717	0	1.40412396694215	1.40788429752066	1.03642148760331	1.18345544561983	1.2168316831405	1.30095049504132	1.30635643570248	1.4108613861157	1.08833663371901	1.50550495041322	1.78634653471074	1.0837227722314	1.08990099008264	1.07059405933884	1.06258415834711	1.06750495041322	1.0583069307438									1037.152188296	1290.5847693745873	1725.45236686537	2269.4112189596253						-1.0		74.744				58.7637419354839	26.7637419354839
11	2030	3	11	5691	3220	1556	8911	0	1.28128925619835	1.28476033057851	1.02377685950413	1.10941584165289	1.13167326727273	1.1993069307438	1.19698019801653	1.2798316831405	1.07424752479339	1.41479207917355	1.65879207917355	1.05561386132231	1.05961386132231	1.04570297024793	1.02966336628099	1.03732673272727	1.01678217818182									1521.393839496	1887.718225346427	2389.107715558041	2506.4447401150246						-1.0		74.744				58.7637419354839	26.7637419354839
12	2030	3	12	5727	2284	1715	8011	0	1.1150826446281	1.11655371900826	1.01669421487603	1.01984158413223	1.03943564363636	1.07087128710744	1.06408910892562	1.11	1.05123762380165	1.29285148512397	1.51749504958678	1.0171683168595	1.01262376231405	1.00581188115702	1.00392079206612	1.01337623768595	1.0028613861157									1917.763293896	2410.2303206565075	2522.0259711452936	2656.7537476946195						-1.0		74.744				58.7637419354839	26.7637419354839
13	2030	4	13	5749	3505	2267	9254	0	1.00985123966942	1.00944628099174	1.01235537190083	1.0028316831405	0.992207920826446	1.00091089107438	0.993425742644628	1.0112772277686	1.02124752479339	1.11559405933884	1.25064356429752	1.01548514859504	1.01554455438017	1.0188613861157	1.028	1.02212871289256	1.02066336628099									2234.191228896	2398.265088023508	2565.4607038943227	2556.260593073599						-1.0		74.744				76.99600000000001	44.996
14	2030	4	14	5785	2826	2436	8611	0	0.970702479338843	0.967173553719008	1.00585123966942	0.971237623801653	0.971900990082645	0.975019801983471	0.967663366280992	0.975851485123967	1.0044455446281	0.997079207933884	1.0176930692562	1.0048316831405	1.00502970297521	1.01162376231405	1.02499009900826	1.01478217818182	1.01160396033058									2426.749663096	2585.486234195947	2571.032559536955	2564.7975538022483						-1.0		74.744				76.99600000000001	44.996
15	2030	4	15	5872	2177	2285	8049	0	0.985206611570248	0.980471074380165	1.00501652892562	0.996683168264463	0.982514851404959	0.985455445619835	0.975217821818182	0.98491089107438	0.997326732727273	0.937970297024793	0.875247524793388	1.00108910892562	1.00120792082645	1.0066930692562	1.01187128710744	1.00454455438017	1.01131683173554									2593.517376696	2576.678699143467	2568.962466474152	2439.2267632552						-1.0		74.744				76.99600000000001	44.996
16	2030	4	16	5922	1130	1896	7052	0	0.992206611570248	0.987735537190083	1.00494214876033	1.02333663371901	1.00060396033058	1.00204950495868	0.997118811900826	1.00141584165289	0.995227722809917	0.949445544628099	0.89862376231405	1.00596039603306	1.00980198016529	1.0171386138843	1.01014851487603	1.01046534661157	1.02815841586777									2308.823912696	2380.652332698667	2300.318532664376	2141.369779813257						-1.0		74.744				76.99600000000001	44.996
17	2030	5	17	6033	569	1247	6602	0	0.980413223140496	0.974123966942149	1.00374380165289	1.00395049504132	0.983633663305785	0.984920792066116	0.98191089107438	0.984079207933884	0.988930693057851	0.929118811900826	0.866762376198347	1.00399009900826	1.00622772280992	1.01160396033058	1.01768316826446	1.00634653471074	1.00680198016529									2022.238611696	2048.342689170468	1955.4981123165933	1768.1029605584365						-1.0		74.744				93.5056774193548	61.5056774193548
18	2030	5	18	6084	2472	1521	8556	0	0.97696694214876	0.970173553719008	1.00357024793388	1.02025742578512	0.987920792066116	0.989019801983471	0.98537623768595	0.989069306942149	0.989584158347107	0.932990099008264	0.878732673223141	0.999415841652893	1.0034455446281	1.00763366330579	1.01967326727273	1.00517821785124	1.00627722776859									1375.2805264960002	1482.3147595998275	1419.056093281044	1304.002567353538						-1.0		74.744				93.5056774193548	61.5056774193548
19	2030	5	19	6119	2048	1987	8167	0	0.981157024793388	0.974338842975207	1.00365289256198	1.01097029702479	0.986980198016529	0.987970297024793	0.984475247603306	0.987772277190083	0.989970297024793	0.938118811900826	0.882326732727273	1.00145544561983	1.00565346528926	1.01062376231405	1.02428712876033	1.00905940595041	1.0161683168595									1608.828406496	1507.9990690158272	1369.6119487240148	1189.4013710604709						-1.0		74.744				93.5056774193548	61.5056774193548
20	2030	5	20	6104	1956	1787	8060	0	0.981553719008264	0.97597520661157	1.00089256198347	1.01922772280992	0.991138613884297	0.991504950413223	0.988613861322314	0.993653465289256	0.987277227768595	0.927039603966942	0.866029702975207	0.994188118842975	0.99817821785124	1.00271287123967	1.02364356429752	1.00705940595041	1.02450495041322									1836.327646496	1600.4370131838273	1359.6710248346726	1180.0358020828526						-1.0		74.744				93.5056774193548	61.5056774193548
21	2030	6	21	6068	906	1659	6974	0	0.981826446280992	0.975586776859504	0.998801652892562	1.00606930694215	0.986980198016529	0.986980198016529	0.983227722809917	0.989653465289256	0.988029702975207	0.931039603966942	0.883792079173554	0.986009900991735	0.990158415867769	0.986158415867769	0.996673267272727	0.989415841652893	0.996138613884297									1557.610750496	1329.5628480766272	1157.826303975001	1053.9702294301385						-1.0		74.744				103.896	71.896
22	2030	6	22	6053	363	1293	6416	0	0.990743801652893	0.983669421487603	0.997842975206612	1.02928712876033	1.00462376231405	1.00464356429752	0.995128712892562	1.00404950495868	0.990168316859504	0.935881188099174	0.879297029752066	0.983752475206612	0.991019801983471	0.987	0.986544554380165	0.98553465338843	0.990198019834711					6001.5663145004	5920.069821718228	5925.380281352464	5927.066916692208	1417.5889944960002	1219.7113859174274	1099.620174338784	993.7004592496838						-1.0		74.744				103.896	71.896
23	2030	6	23	5986	243	886	6229	0	1.00333884297521	0.994925619834711	1.00047107438017	1.03076237619835	1.0128613861157	1.01057425735537	1.00502970297521	1.01394059404959	0.992762376198347	0.944841584132231	0.901495049586777	0.990475247603306	0.99691089107438	0.991247524793388	0.992495049586777	0.996118811900826	1.00548514859504					6053.0	5972.3413580304	6023.210449350399	5971.695844258092	1111.543220896	1023.5746352779072	937.6049583677928	845.2804992126246						-1.0		74.744				103.896	71.896
24	2030	6	24	5934	519	765	6453	0	1.01747107438017	1.01020661157025	1.00147107438017	1.04012871289256	1.02346534661157	1.02257425735537	1.01503960396694	1.02296039603306	0.998306930743802	0.971188118842975	0.962346534710744	0.998415841652893	1.00815841586777	1.00184158413223	1.00343564363636	1.00990099008264	1.01448514859504					5986.0	6023.210449350399	5979.4648798104	5958.650908920908	827.758010896	799.9398629559072	743.7309201518322	689.9009494723023						-1.0		74.744				103.896	71.896
25	2030	7	25	5827	594	700	6421	0	1.02052066115702	1.0134132231405	1.00152892561983	1.03222772280992	1.0235544553719	1.02052475239669	1.01449504958678	1.02358415834711	0.998752475206612	0.978504950413223	0.970326732727273	0.998455445619835	1.00434653471074	0.998554455371901	1.00220792082645	1.00241584165289	1.00203960396694					5934.0	5979.4648798104	5907.908005330401	5917.085613276556	745.453357896	705.4252352213073	661.6445045928526	614.8446559536778						-1.0		74.744				107.6347096774193	75.6347096774193
26	2030	7	26	5776	638	755	6414	0	1.03242975206612	1.02652892561983	1.00293388429752	1.04236633669421	1.03218811884298	1.0293069307438	1.0215544553719	1.03032673272727	1.00167326727273	0.996574257355372	1.00952475239669	0.998079207933884	1.00264356429752	0.997118811900826	0.983504950413223	0.99953465338843	1.0016930692562					5827.0	5907.908005330401	5830.3635896404	5868.821397082333	665.962629896	633.9010821717072	594.3795347103899	562.2334030200764						-1.0		74.744				107.6347096774193	75.6347096774193
27	2030	7	27	5710	448	904	6158	0	1.03625619834711	1.02952066115702	1.00633884297521	1.04243564363636	1.03333663371901	1.03147524760331	1.01605940595041	1.03302970297521	1.0045544553719	1.02482178214876	1.07047524760331	1.00749504958678	1.01175247520661	1.01067326727273	1.00034653471074	1.00812871289256	1.01622772280992	496.1169919296	412.9243541393882	318.32791085924293	261.1243588112135	5776.0	5830.3635896404	5793.792123650401	5795.15726183786	711.2033268959999	648.725384707107	602.321983021824	554.9516779000272	6272.1169919296	6243.287943779788	6112.120034509644	6056.281620649073		-1.0		74.744				107.6347096774193	75.6347096774193
28	2030	7	28	5695	-138	841	5557	0	1.04627272727273	1.0398347107438	1.00880165289256	1.04119801983471	1.04032673272727	1.0354455446281	1.02074257421488	1.03651485140496	1.00567326727273	1.03706930694215	1.10596039603306	1.01378217818182	1.01609900991736	1.01878217818182	1.01087128710744	1.01161386132231	1.00984158413223	390.0880297696001	300.3059244182524	248.2363710631039	110.1950404042633	5710.0	5793.792123650401	5726.6944520504	5772.241806472748	816.1114562959999	719.9995274521873	641.7573061971426	608.0612179709024	6100.0880297696	6094.098048068653	5974.930823113504	5882.436846877012		-1.0		74.744				107.6347096774193	75.6347096774193
29	2030	8	29	5713	-46	766	5667	0	1.04646280991736	1.04142148760331	1.011	1.05107920793388	1.04471287123967	1.04008910892562	1.02594059404959	1.04022772280992	1.00802970297521	1.06194059404959	1.15858415834711	1.01818811884298	1.02039603966942	1.02003960396694	1.00550495041322	1.00352475239669	1.00022772280992	49.67534548960032	50.44355545896417	-31.251708127978645	-44.79691438415034	5695.0	5726.6944520504	5716.0488465404	5722.954285216668	741.6077610960001	656.9485574795473	619.2671461585767	599.5349391006318	5744.675345489601	5777.138007509365	5684.797138412421	5678.157370832518		-1.0		74.744				103.3766451612903	71.3766451612903
30	2030	8	30	5698	279	763	5977	0	1.04199173553719	1.03663636363636	1.01113223140496	1.03906930694215	1.04175247520661	1.03662376231405	1.02401980198347	1.03814851487603	1.00812871289256	1.06426732677686	1.17894059404959	1.02075247520661	1.0246930692562	1.02751485140496	1.01546534661157	1.01741584165289	1.00914851487603	5.036036489599837	-67.08644571243644	-70.42326031762514	-45.15141230031645	5713.0	5716.0488465404	5715.1648808904	5707.864396482579	678.1258992960001	634.1554672647874	610.5174088162421	588.9695410309375	5718.0360364896	5648.962400827963	5644.741620572775	5662.712984182263		-1.0		74.744				103.3766451612903	71.3766451612903
31	2030	8	31	5662	355	826	6017	0	1.04594214876033	1.0415867768595	1.01043801652893	1.04720792082645	1.04722772280992	1.04012871289256	1.02701980198347	1.03917821785124	1.00856435636364	1.06101980198347	1.17166336628099	1.02511881190083	1.02499009900826	1.03177227719008	1.02153465338843	1.01649504958678	1.02467326727273	62.93685136959948	32.188616229611966	28.22898958165524	161.48856391997208	5698.0	5715.1648808904	5697.5982125704	5671.783430830859	707.843161496	662.3221189068272	627.1836321723808	614.5060343950728	5760.936851369599	5747.353497120012	5725.827202152055	5833.271994750831		-1.0		74.744				103.3766451612903	71.3766451612903
