gageDepth,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
-2.75,0,0,0,0,0,0,0,0,0,0,82175,1164778,2984093.5,2628295.5,6091480,3605862.5,4758173.5,3032392,6070404.5,4487592,4504798.5,2864699.5,6430530.5,4543643,4605537,2926566,6239705.5,4837652,4594390.5,2850312,6560853.5,5235512,5339976,3025571.5,6501016,4844358.5,5459935.5,3787712.5,7415238.5,6126189.5,6127735,3712751.5,8713508,5131452,6002519,2901475,5790305.5,344544
-2.74,0,0,0,0,0,0,0,0,0,0,81982.8,1161191.8,2974319,2619692.2,6072070.6,3593893.8,4743092.6,3022484.6,6050474.8,4473416.4,4490329,2855742.6,6409678.8,4528592.2,4590547.6,2917345.6,6219738.6,4822064.6,4579544.2,2841016.6,6539442.6,5218476,5322934.6,3015941.2,6480565.6,4828531.6,5442601.6,3775861.8,7391741.2,6106109.4,6108794.2,3700976.6,8685884,5115046.6,5982640.2,2891936.2,5770408.4,343215.8
-2.73,0,0,0,0,0,0,0,0,0,0,81790.6,1157605.6,2964544.5,2611088.9,6052661.2,3581925.1,4728011.7,3012577.2,6030545.1,4459240.8,4475859.5,2846785.7,6388827.1,4513541.4,4575558.2,2908125.2,6199771.7,4806477.2,4564697.9,2831721.2,6518031.7,5201440,5305893.2,3006310.9,6460115.2,4812704.7,5425267.7,3764011.1,7368243.9,6086029.3,6089853.4,3689201.7,8658260,5098641.2,5962761.4,2882397.4,5750511.3,341887.6
-2.72,0,0,0,0,0,0,0,0,0,0,81598.4,1154019.4,2954770,2602485.6,6033251.8,3569956.4,4712930.8,3002669.8,6010615.4,4445065.2,4461390,2837828.8,6367975.4,4498490.6,4560568.8,2898904.8,6179804.8,4790889.8,4549851.6,2822425.8,6496620.8,5184404,5288851.8,2996680.6,6439664.8,4796877.8,5407933.8,3752160.4,7344746.6,6065949.2,6070912.6,3677426.8,8630636,5082235.8,5942882.6,2872858.6,5730614.2,340559.4
-2.71,0,0,0,0,0,0,0,0,0,0,81406.2,1150433.2,2944995.5,2593882.3,6013842.4,3557987.7,4697849.9,2992762.4,5990685.7,4430889.6,4446920.5,2828871.9,6347123.7,4483439.8,4545579.4,2889684.4,6159837.9,4775302.4,4535005.3,2813130.4,6475209.9,5167368,5271810.4,2987050.3,6419214.4,4781050.9,5390599.9,3740309.7,7321249.3,6045869.1,6051971.8,3665651.9,8603012,5065830.4,5923003.8,2863319.8,5710717.1,339231.2
-2.7,0,0,0,0,0,0,0,0,0,0,81214,1146847,2935221,2585279,5994433,3546019,4682769,2982855,5970756,4416714,4432451,2819915,6326272,4468389,4530590,2880464,6139871,4759715,4520159,2803835,6453799,5150332,5254769,2977420,6398764,4765224,5373266,3728459,7297752,6025789,6033031,3653877,8575388,5049425,5903125,2853781,5690820,337903
-2.69,0,0,0,0,0,0,0,0,0,0,81036.9,1143528.8,2926185.3,2577332,5976505.8,3534974.8,4668829.9,2973692.4,5952359.7,4403589.3,4419066.1,2811618.8,6307034.3,4454491.7,4516727.2,2871922.3,6121432.3,4745332.8,4506422.1,2795250.4,6434025,5134587.7,5238996.5,2968519.4,6379844.8,4750610.2,5357228.1,3717489.4,7275998.5,6007250.6,6015478,3643005.7,8549872.3,5034262.5,5884773.4,2844952.2,5672468,336681.5
-2.68,0,0,0,0,0,0,0,0,0,0,80859.8,1140210.6,2917149.6,2569385,5958578.6,3523930.6,4654890.8,2964529.8,5933963.4,4390464.6,4405681.2,2803322.6,6287796.6,4440594.4,4502864.4,2863380.6,6102993.6,4730950.6,4492685.2,2786665.8,6414251,5118843.4,5223224,2959618.8,6360925.6,4735996.4,5341190.2,3706519.8,7254245,5988712.2,5997925,3632134.4,8524356.6,5019100,5866421.8,2836123.4,5654116,335460
-2.67,0,0,0,0,0,0,0,0,0,0,80682.7,1136892.4,2908113.9,2561438,5940651.4,3512886.4,4640951.7,2955367.2,5915567.1,4377339.9,4392296.3,2795026.4,6268558.9,4426697.1,4489001.6,2854838.9,6084554.9,4716568.4,4478948.3,2778081.2,6394477,5103099.1,5207451.5,2950718.2,6342006.4,4721382.6,5325152.3,3695550.2,7232491.5,5970173.8,5980372,3621263.1,8498840.9,5003937.5,5848070.2,2827294.6,5635764,334238.5
-2.66,0,0,0,0,0,0,0,0,0,0,80505.6,1133574.2,2899078.2,2553491,5922724.2,3501842.2,4627012.6,2946204.6,5897170.8,4364215.2,4378911.4,2786730.2,6249321.2,4412799.8,4475138.8,2846297.2,6066116.2,4702186.2,4465211.4,2769496.6,6374703,5087354.8,5191679,2941817.6,6323087.2,4706768.8,5309114.4,3684580.6,7210738,5951635.4,5962819,3610391.8,8473325.2,4988775,5829718.6,2818465.8,5617412,333017
